# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
4.7000000000e+01	default_to_pad1	-5.1921077764e+04	-1.2579232895e+04	-5.8820623690e+02
4.7000000000e+01	default_to_disk	-1.8933815130e+04	5.8194932018e+03	-2.0329181230e+03
4.7000000000e+01	default_to_pad2	-2.9941930279e+04	-1.5158355519e+04	-3.9391248100e+02
4.8000000000e+01	coolingDuct	-2.5030997186e+00	1.2204844371e+01	1.1735140201e-02
4.8000000000e+01	coolingDuct_slave	-2.3145708463e+01	1.0736273515e+01	-1.5646445016e-01
4.8000000000e+01	inlet_slave	-4.2351647363e-22	2.1175823681e-22	-2.7965826629e-26
4.8000000000e+01	default_to_pad1	-5.1854443747e+04	-1.2352425228e+04	-5.8926039098e+02
4.8000000000e+01	default_to_disk	-1.8886900614e+04	5.8648912996e+03	-2.0321841833e+03
4.8000000000e+01	default_to_pad2	-2.9940138756e+04	-1.5236163749e+04	-3.9381368020e+02
4.9000000000e+01	coolingDuct	-3.4677149455e+00	1.2009853743e+01	1.1122053763e-02
4.9000000000e+01	coolingDuct_slave	-2.3443298226e+01	2.6014272271e+01	-1.5767135789e-01
4.9000000000e+01	inlet_slave	-1.3234889801e-22	5.2939559203e-22	9.1776213163e-27
4.9000000000e+01	default_to_pad1	-5.1795365162e+04	-1.2180059271e+04	-5.9014173607e+02
4.9000000000e+01	default_to_disk	-1.8845443931e+04	5.9273409150e+03	-2.0312759465e+03
4.9000000000e+01	default_to_pad2	-2.9938542454e+04	-1.5316516363e+04	-3.9365870355e+02
5.0000000000e+01	coolingDuct	-4.5142920659e+00	5.7914391718e+00	-1.0789283424e-04
5.0000000000e+01	coolingDuct_slave	-2.0439337220e+01	1.3968420325e+01	-6.6669326198e-02
5.0000000000e+01	inlet_slave	-3.1763735522e-22	1.0587911841e-22	-1.8034045531e-26
5.0000000000e+01	default_to_pad1	-5.1351790869e+04	-1.2129314550e+04	-5.8580157359e+02
5.0000000000e+01	default_to_disk	-1.8789175187e+04	6.0097214344e+03	-2.0234005230e+03
5.0000000000e+01	default_to_pad2	-2.9915944445e+04	-1.5265667007e+04	-3.9257929415e+02
